2024/11/23 15:52:53.303	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:54.163	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:54.305	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:54.552	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:54.802	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:55.055	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:55.305	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:55.552	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:55.810	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:56.054	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:56.303	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
2024/11/23 15:52:56.554	b135e9c82f3b5af8414a656ace8a78c8d45a7834	Windows 11  (10.0.22631) 64bit (Editor)	-3.934	0	-0.697	90	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	-4.5249	0.195	-1.2028	1	0	-1.192093E-07	0	1	0	0	90	0	-3.934	0	-0.697	1	0	-1.192093E-07	0	1	0	0	90	0	
